tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
97097	Phaethon lepturus	104623732	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010551385.1	9106	31395	plus	10		
94827	Tinamus guttatus	104576426	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010588177.1	64468	85650	minus	10		
57412	Colius striatus	104555002	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010680595.1	23817	44759	plus	10		
54383	Eurypyga helias	104508316	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010244817.1	1519	13901	plus	8		
175836	Buceros rhinoceros silvestris	104492849	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010410040.1	29954	52903	minus	11		
187382	Chlamydotis macqueenii	104487607	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_010449953.1	25762	47874	plus	10		
8897	Chaetura pelagica	104389121	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009953311.1	498501	522590	minus	11		
188344	Leptosomus discolor	104344387	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009857505.1	23113	43408	plus	8		
30419	Opisthocomus hoazin	104331410	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009901768.1	3621645	3654586	plus	11		
50402	Charadrius vociferus	104287185	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009648536.1	1374817	1398854	plus	11		
57397	Apaloderma vittatum	104270187	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009703046.1	21406	45574	plus	12		
37040	Gavia stellata	104257731	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009306072.1	24648	58484	minus	11		
54380	Cariama cristata	104166547	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009592998.1	8777	32385	minus	11		
188379	Egretta garzetta	104125984	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009258296.1	280132	308341	plus	11		
30455	Fulmarus glacialis	104079401	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009222449.1	20000	42164	plus	10		
9209	Phalacrocorax carbo	104050977	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009172637.1	24262	46035	plus	10		
36300	Pelecanus crispus	104036184	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009107147.1	23938	46424	plus	10		
128390	Nipponia nippon	104018575	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_009002351.1	309310	330713	minus	10		
9238	Pygoscelis adeliae	103920455	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_008825114.1	15107334	15130142	minus	11		
9233	Aptenodytes forsteri	103893926	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_008794083.1	771320	796174	plus	12		
57068	Acanthisitta chloris	103801000	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_008669692.1	2426	26422	minus	10		
57421	Merops nubicus	103768685	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_008594637.1	17350	31994	minus	9		
1026970	Nannospalax galili	103751616	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_008357490.1	704004	757033	plus	11		
29073	Ursus maritimus	103682216	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024426008.1	887677	927550	plus	11		
482537	Galeopterus variegatus	103596807	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_007728234.1	182805	231826	minus	11		
144197	Stegastes partitus	103358899	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_007578072.1	256589	271788	plus	11		
1868482	Carlito syrichta	103259917	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_007247156.1	99346	158148	plus	11		
60711	Chlorocebus sabaeus	103219820	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_023666038.1	95260015	95282321	plus	10		
1230840	Orycteropus afer afer	103196185	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006921592.1	27671372	27746297	minus	10		
48698	Poecilia formosa	103135450	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006799964.1	3489724	3498561	minus	11		
9365	Erinaceus europaeus	103128969	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006803964.1	2090554	2147141	minus	11		
118797	Lipotes vexillifer	103087691	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006773367.1	3139511	3185439	minus	12		
176946	Python bivittatus	103062335	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006536537.1	36118	54485	minus	10		
310752	Balaenoptera acutorostrata scammoni	103006772	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006726353.1	30839302	30886460	minus	11		
8469	Chelonia mydas	102936343	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		5	NC_051245.2	86361607	86398181	plus	12		
28737	Elephantulus edwardii	102867290	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006400129.1	460139	598964	plus	11		
185453	Chrysochloris asiatica	102834064	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006408625.1	5755199	5818861	minus	11		
32507	Neolamprologus brichardi	102795265	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006272017.1	3939617	3951298	minus	11		
225400	Myotis davidii	102755784	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_006297390.1	261965	284774	plus	9		
30538	Vicugna pacos	102545901	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3		Un	NW_022040534.1	2031837	2056865	plus	11		
59463	Myotis lucifugus	102440946	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_005871419.1	364332	419738	plus	12		
38654	Alligator sinensis	102387576	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_005841902.1	1359613	1386980	plus	11		
7897	Latimeria chalumnae	102364217	0	live	HSD17B3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_005819753.1	728696	842826	plus	11		
8153	Haplochromis burtoni	102297862	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024582395.1	864478	880798	minus	11		
303518	Pundamilia nyererei	102193979	0	live	hsd17b3		hydroxysteroid (17-beta) dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_005187514.1	44427	59053	minus	11		
9925	Capra hircus	102188501	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		8	NC_030815.1	82761598	82811382	minus	11		
8932	Columba livia	102098536	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004973405.1	617653	643200	minus	11		
345164	Falco cherrug	102057185	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004994784.1	3207446	3233249	minus	11		
79684	Microtus ochrogaster	102000414	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004949216.1	282186	306591	minus	11		
43179	Ictidomys tridecemlineatus	101967828	0	live	Hsd17b3	H1C71_035972	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024404944.1	6011845	6041225	minus	10		
8479	Chrysemys picta	101953074	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_024885705.1	3111286	3144843	minus	11		
8954	Falco peregrinus	101920192	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004930287.1	6228684	6254419	minus	11		
9669	Mustela putorius furo	101682480	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_025421506.1	6011540	6051695	minus	11		
9371	Echinops telfairi	101644089	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_022103924.1	1539075	1588861	plus	10		
143302	Condylura cristata	101627179	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004567118.1	42240488	42280344	plus	11		
51337	Jaculus jaculus	101596607	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		2	NC_059103.1	53236104	53274323	plus	11		
10160	Octodon degus	101564145	0	live	Hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004524760.1	3553329	3608291	minus	11		
9978	Ochotona princeps	101535131	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		1B	NC_050559.1	7963281	7981520	plus	11		
9361	Dasypus novemcinctus	101425468	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004483450.1	3485319	3529911	minus	11		
9708	Odobenus rosmarus divergens	101379154	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004450600.1	590672	637342	plus	11		
9739	Tursiops truncatus	101328122	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_047039.1	28567048	28606820	plus	11		
9785	Loxodonta africana	100661701	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_003573426.1	1319873	1376492	plus	11		
28377	Anolis carolinensis	100561157	0	live	hsd17b3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		2	NC_014777.1	40018894	40035840	plus	10		
13616	Monodelphis domestica	100014335	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		6	NC_008806.1	19105469	19191962	minus	9		
9925	Capra hircus	102168954	0	live	LOC102168954	GPX5	epididymal secretory glutathione peroxidase	epididymal secretory glutathione peroxidase|glutathione peroxidase 5 (epididymal androgen-related protein)		23	NC_030830.1	19676104	19684072	plus	5		
13146	Melopsittacus undulatus	101868781	0	live	LOC101868781	HSD17B3	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Z	NC_047557.1	44472391	44495960	minus	10		
10141	Cavia porcellus	101787173	0	live	LOC101787173		very-long-chain 3-oxoacyl-CoA reductase-B-like	testosterone 17-beta-dehydrogenase 3-like|very-long-chain 3-oxoacyl-CoA reductase-B-like		Un	NT_176339.1	5572515	5579539	plus	12		
73337	Ceratotherium simum simum	101402836	0	live	LOC101402836	HSD17B3	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004454253.1	6456507	6499065	minus	11		
127582	Trichechus manatus latirostris	101353253	0	live	LOC101353253	HSD17B3	hydroxysteroid 17-beta dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		Un	NW_004444018.1	11353326	11392781	minus	10		
9606	Homo sapiens	596	0	live	BCL2	Bcl-2, PPP1R50	BCL2 apoptosis regulator	apoptosis regulator Bcl-2|B-cell CLL/lymphoma 2|protein phosphatase 1, regulatory subunit 50	18q21.33	18	NC_000018.10	63123346	63320090	minus	4	151430	
10090	Mus musculus	16846	0	live	Lep	ob, obese	leptin	leptin|obesity factor	6 12.3 cM	6	NC_000072.7	29060220	29073875	plus	3		
9606	Homo sapiens	675	0	live	BRCA2	BRCC2, BROVCA2, FACD, FAD, FAD1, FANCD, FANCD1, GLM3, PNCA2, XRCC11	BRCA2 DNA repair associated	breast cancer type 2 susceptibility protein|BRCA1/BRCA2-containing complex, subunit 2|DNA repair-associated BRCA2|Fanconi anemia group D1 protein|breast and ovarian cancer susceptibility gene, early onset|breast and ovarian cancer susceptibility protein 2|breast cancer 2 tumor suppressor|breast cancer 2, early onset|mutant BRCA2|mutant DNA repair-associated protein 2	13q13.1	13	NC_000013.11	32315508	32400268	plus	28	600185	
10090	Mus musculus	16193	0	live	Il6	Il-6	interleukin 6	interleukin-6|B-cell hybridoma growth factor|interleukin HP-1	5 15.7 cM	5	NC_000071.7	30218112	30224973	plus	5		
10090	Mus musculus	21803	0	live	Tgfb1	TGF-beta1, TGFbeta1, Tgfb, Tgfb-1	transforming growth factor, beta 1	transforming growth factor beta-1 proprotein	7 13.98 cM	7	NC_000073.7	25386406	25404503	plus	7		
9606	Homo sapiens	5594	0	live	MAPK1	ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK	mitogen-activated protein kinase 1	mitogen-activated protein kinase 1|MAP kinase 1|MAP kinase 2|MAPK 2|extracellular signal-regulated kinase 2|mitogen-activated protein kinase 2|protein tyrosine kinase ERK2	22q11.22	22	NC_000022.11	21759657	21867680	minus	9	176948	
10090	Mus musculus	18024	0	live	Nfe2l2	Nrf2	nuclear factor, erythroid derived 2, like 2	nuclear factor erythroid 2-related factor 2|NF-E2-related factor 2|NFE2-related factor 2	2 44.75 cM	2	NC_000068.8	75505860	75535007	minus	6		
9606	Homo sapiens	1234	0	live	CCR5	CC-CKR-5, CCCKR5, CCR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	C-C motif chemokine receptor 5	C-C chemokine receptor type 5|C-C motif chemokine receptor 5 A159A|HIV-1 fusion coreceptor|chemokine (C-C motif) receptor 5|chemokine receptor CCR5|chemokine recptor CCR5 Delta32|chemr13|mutant C-C motif chemokine receptor	3p21.31	3	NC_000003.12	46370142	46376206	plus	3	601373	
9606	Homo sapiens	4879	0	live	NPPB	BNP, Iso-ANP	natriuretic peptide B	natriuretic peptides B|brain natriuretic factor prohormone|brain type natriuretic peptide|gamma-brain natriuretic peptide|natriuretic peptide precursor B|natriuretic protein|preproBNP|proBNP	1p36.22	1	NC_000001.11	11857464	11858945	minus	3	600295	
10090	Mus musculus	19211	0	live	Pten	2310035O07Rik, A130070J02Rik, B430203M17Rik, MMAC1, PTENbeta, TEP1	phosphatase and tensin homolog	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN|PTENepsilon|mitochondrial PTENalpha|mutated in multiple advanced cancers 1	19 28.14 cM	19	NC_000085.7	32734977	32803560	plus	10		
9606	Homo sapiens	472	0	live	ATM	AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1	ATM serine/threonine kinase	serine-protein kinase ATM|A-T mutated|AT mutated|TEL1, telomere maintenance 1, homolog|ataxia telangiectasia mutated|serine/threonine kinase ATM	11q22.3	11	NC_000011.10	108223067	108369102	plus	67	607585	
10090	Mus musculus	19016	0	live	Pparg	Nr1c3, PPAR-gamma, PPAR-gamma2, PPARgamma, PPARgamma2	peroxisome proliferator activated receptor gamma	peroxisome proliferator-activated receptor gamma|nuclear receptor subfamily 1 group C member 3|peroxisome proliferator activated receptor gamma 2|peroxisome proliferator activated receptor gamma 4	6 53.41 cM	6	NC_000072.7	115337828	115467365	plus	15		
10090	Mus musculus	16590	0	live	Kit	Bs, CD117, Fdc, Gsfsco1, Gsfsco5, Gsfsow3, SCO1, SCO5, SOW3, Ssm, Tr-kit, W, c-KIT	KIT proto-oncogene receptor tyrosine kinase	mast/stem cell growth factor receptor Kit|Dominant white spotting|SCFR|Steel Factor Receptor|belly-spot|c-kit proto-oncogene protein|dominant spotting|kit oncogene|proto-oncogene c-Kit|proto-oncogene tyrosine-protein kinase Kit|spotted sterile male|tyrosine-protein kinase Kit	5 39.55 cM	5	NC_000071.7	75735647	75817382	plus	21		
9606	Homo sapiens	7515	0	live	XRCC1	RCC, SCAR26	X-ray repair cross complementing 1	DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1	19q13.31	19	NC_000019.10	43543311	43575527	minus	17	194360	
10090	Mus musculus	22339	0	live	Vegfa	Vegf, Vpf	vascular endothelial growth factor A	vascular endothelial growth factor A|vascular permeability factor	17 22.79 cM	17	NC_000083.7	46327919	46343303	minus	8		
10090	Mus musculus	16171	0	live	Il17a	Ctla-8, Ctla8, IL-17, IL-17A, Il17	interleukin 17A	interleukin-17A|cytotoxic T-lymphocyte-associated antigen 8	1 A4	1	NC_000067.7	20801129	20804720	plus	3		
9606	Homo sapiens	335	0	live	APOA1	HPALP2, apo(a)	apolipoprotein A1	apolipoprotein A-I|apo-AI|epididymis secretory sperm binding protein	11q23.3	11	NC_000011.10	116835751	116837950	minus	4	107680	
9606	Homo sapiens	3934	0	live	LCN2	24p3, MSFI, NGAL, p25	lipocalin 2	neutrophil gelatinase-associated lipocalin|25 kDa alpha-2-microglobulin-related subunit of MMP-9|migration-stimulating factor inhibitor|oncogene 24p3|siderocalin LCN2	9q34.11	9	NC_000009.12	128149453	128153453	plus	7	600181	
9606	Homo sapiens	4282	0	live	MIF	GIF, GLIF, MMIF	macrophage migration inhibitory factor	macrophage migration inhibitory factor|L-dopachrome isomerase|L-dopachrome tautomerase|epididymis secretory sperm binding protein|macrophage migration inhibitory factor (glycosylation-inhibiting factor)|phenylpyruvate tautomerase	22q11.23	22	NC_000022.11	23894383	23895223	plus	3	153620	
9606	Homo sapiens	3949	0	live	LDLR	FH, FHC, FHCL1, LDLCQ2	low density lipoprotein receptor	low-density lipoprotein receptor|LDL receptor|low-density lipoprotein receptor class A domain-containing protein 3	19p13.2	19	NC_000019.10	11089463	11133820	plus	19	606945	
9606	Homo sapiens	4982	0	live	TNFRSF11B	OCIF, OPG, PDB5, TR1	TNF receptor superfamily member 11b	tumor necrosis factor receptor superfamily member 11B|osteoclastogenesis inhibitory factor|osteoprotegerin|tumor necrosis factor receptor superfamily, member 11b	8q24.12	8	NC_000008.11	118923557	118951885	minus	5	602643	
10090	Mus musculus	19013	0	live	Ppara	4933429D07Rik, Nr1c1, PPAR-alpha, PPARalpha, Ppar	peroxisome proliferator activated receptor alpha	peroxisome proliferator-activated receptor alpha|nuclear receptor subfamily 1 group C member 1	15 40.42 cM	15	NC_000081.7	85619112	85691052	plus	14		
9606	Homo sapiens	255738	0	live	PCSK9	FH3, FHCL3, HCHOLA3, LDLCQ1, NARC-1, NARC1, PC9	proprotein convertase subtilisin/kexin type 9	proprotein convertase subtilisin/kexin type 9|convertase subtilisin/kexin type 9 preproprotein|neural apoptosis regulated convertase 1|subtilisin/kexin-like protease PC9	1p32.3	1	NC_000001.11	55039548	55064852	plus	15	607786	
9606	Homo sapiens	7276	0	live	TTR	ATTR, CTS, CTS1, HEL111, HsT2651, PALB, TBPA, TTN	transthyretin	transthyretin|epididymis luminal protein 111|prealbumin, amyloidosis type I|thyroxine-binding prealbumin	18q12.1	18	NC_000018.10	31591877	31598821	plus	4	176300	
10090	Mus musculus	14265	0	live	Fmr1	FMRP, Fmr-1	fragile X messenger ribonucleoprotein 1	fragile X messenger ribonucleoprotein 1|FMRP translational regulator 1|synaptic functional regulator FMR1	X 34.83 cM	X	NC_000086.8	67722144	67761569	plus	17		
9606	Homo sapiens	2697	0	live	GJA1	AVSD3, CMDR, CX43, EKVP, EKVP3, GJAL, HLHS1, HSS, ODDD, PPKCA	gap junction protein alpha 1	gap junction alpha-1 protein|connexin-43|gap junction 43 kDa heart protein|gap junction protein, alpha 1, 43kDa	6q22.31	6	NC_000006.12	121435646	121449727	plus	2	121014	
10090	Mus musculus	13649	0	live	Egfr	9030024J15Rik, Erbb, Errb1, Errp, Wa5, wa-2, wa2	epidermal growth factor receptor	epidermal growth factor receptor|avian erythroblastic leukemia viral (v-erb-b) oncogene homolog|waved 2	11 9.41 cM	11	NC_000077.7	16700153	16868158	plus	29		
9606	Homo sapiens	3309	0	live	HSPA5	BIP, GRP78, HEL-S-89n	heat shock protein family A (Hsp70) member 5	endoplasmic reticulum chaperone BiP|78 kDa glucose-regulated protein|HSP70 family protein 5|binding-immunoglobulin protein|endoplasmic reticulum lumenal Ca(2+)-binding protein grp78|epididymis secretory sperm binding protein Li 89n|glucose-regulated protein, 78kDa|heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)|heat shock protein 70 family protein 5|heat shock protein family A member 5|immunoglobulin heavy chain-binding protein	9q33.3	9	NC_000009.12	125234853	125241343	minus	8	138120	
